"Date","New_Loc","STSR","Depth","SST","Trip"
2017-09-18,"Joubertsdam",3,11.6,16.5,3
2017-09-19,"Joubertsdam",1,9.4,16.3,1
2017-09-19,"Joubertsdam",0,10,16.3,2
2017-09-19,"Joubertsdam",1,8.1,16.3,3
2017-09-20,"Joubertsdam",1,9.8,16.3,1
2017-09-20,"Joubertsdam",0,10,15.8,2
2017-09-21,"Joubertsdam",1,10.9,15.9,1
2017-09-21,"Joubertsdam",1,10.6,16,2
2017-09-24,"Joubertsdam",1,8.5,15.2,1
2017-09-24,"Joubertsdam",0,7.9,15.2,2
2017-09-24,"Joubertsdam",0,7.1,15.2,3
2017-09-28,"Joubertsdam",0,8.3,15.1,1
2017-09-28,"Joubertsdam",0,9.7,15.3,2
2017-09-28,"Joubertsdam",0,6.2,15.5,3
2017-09-29,"Joubertsdam",1,10.5,15.4,1
2017-09-29,"Joubertsdam",0,9.3,15.6,2
2017-09-29,"Joubertsdam",0,7.8,16,3
2017-09-30,"Joubertsdam",0,8.4,15.9,1
2017-09-30,"Joubertsdam",0,8.4,16,2
2017-09-30,"Joubertsdam",0,10.1,15.9,3
2017-10-01,"Joubertsdam",1,9.3,15.8,1
2017-10-01,"Joubertsdam",0,9.3,15.9,2
2017-10-01,"Joubertsdam",0,10.1,16.1,3
2017-10-02,"Joubertsdam",0,9.3,15.5,1
2017-10-02,"Joubertsdam",0,10.4,15.8,2
2017-10-02,"Joubertsdam",0,7.8,15.6,3
2017-10-05,"Joubertsdam",0,10.1,14.3,1
2017-10-05,"Joubertsdam",0,8,14.7,2
2017-10-05,"Joubertsdam",0,8.7,14.7,3
2017-10-06,"Joubertsdam",0,10.4,14.9,1
2017-10-06,"Joubertsdam",0,8,15.1,2
2017-10-07,"Joubertsdam",0,7.4,15.2,1
2017-10-07,"Joubertsdam",1,10.2,15.2,2
2017-10-07,"Joubertsdam",1,11,15.2,3
2017-10-08,"Joubertsdam",0,NA,NA,1
2017-10-09,"Joubertsdam",0,NA,15.1,1
2017-10-09,"Joubertsdam",1,10,15.1,2
2017-10-09,"Joubertsdam",1,10.1,15.3,3
2017-10-10,"Joubertsdam",1,10,15.2,1
2017-10-10,"Joubertsdam",0,NA,15.3,2
2017-10-10,"Joubertsdam",0,NA,15.4,3
2017-10-11,"Joubertsdam",0,10,15.1,1
2017-10-11,"Joubertsdam",1,10,15.3,2
2017-10-11,"Joubertsdam",0,10,15.3,3
2017-10-12,"Joubertsdam",1,10,16.1,1
2017-10-12,"Joubertsdam",2,10,16.1,2
2017-10-12,"Joubertsdam",1,10,16.1,3
2017-10-13,"Joubertsdam",0,8,15.1,1
2017-10-13,"Joubertsdam",1,7.9,15.1,2
2017-10-14,"Joubertsdam",0,10,15.1,1
2017-10-17,"Joubertsdam",0,10,14.7,1
2017-10-17,"Joubertsdam",0,10,14.8,2
2017-10-18,"Joubertsdam",1,10,14.3,1
2017-10-18,"Joubertsdam",0,10,14.7,2
2017-10-19,"Joubertsdam",1,10,15.4,1
2017-10-20,"Joubertsdam",1,10,15.4,1
2017-10-21,"Joubertsdam",1,8.5,15.3,1
2017-10-21,"Joubertsdam",0,9.1,15.6,2
2017-10-21,"Joubertsdam",0,10,15.4,3
2017-10-22,"Joubertsdam",1,10,15.7,1
2017-10-22,"Joubertsdam",1,10,16,2
2017-10-22,"Joubertsdam",0,10,16.5,3
2017-10-24,"Joubertsdam",0,10,15.7,1
2017-10-24,"Joubertsdam",0,10,15.7,2
2017-10-24,"Joubertsdam",0,10,16.3,3
2017-10-25,"Joubertsdam",1,10,16.2,1
2017-10-25,"Joubertsdam",0,10,16.4,2
2017-10-25,"Joubertsdam",0,10,16,3
2017-10-27,"Joubertsdam",0,10,16,1
2017-10-27,"Joubertsdam",0,10,15.7,2
2017-10-27,"Joubertsdam",0,10,15.8,3
2017-10-28,"Joubertsdam",0,10,15.7,1
2017-10-28,"Joubertsdam",1,10,15.7,2
2017-10-28,"Joubertsdam",1,10,16.1,3
2017-10-29,"Joubertsdam",1,10,15.7,1
2017-10-29,"Joubertsdam",0,10,15.8,2
2017-10-29,"Joubertsdam",0,10,15.8,3
2017-10-30,"Joubertsdam",0,10,15.2,1
2017-10-30,"Joubertsdam",0,10,15.4,2
2017-10-31,"Joubertsdam",0,10,15.3,1
2017-10-31,"Joubertsdam",0,10,15.8,2
2017-10-31,"Joubertsdam",0,10,15.8,3
2017-11-01,"Joubertsdam",1,10,16.6,1
2017-11-01,"Joubertsdam",1,10,16.5,2
2017-11-01,"Joubertsdam",0,8,17.1,3
2017-11-02,"Joubertsdam",1,10,16.3,1
2017-11-02,"Joubertsdam",1,10,17,2
2017-11-04,"Joubertsdam",0,10,15.9,1
2017-11-04,"Joubertsdam",2,10,16,2
2017-11-04,"Joubertsdam",0,NA,NA,3
2017-11-05,"Joubertsdam",2,10,11.5,1
2017-11-05,"Joubertsdam",0,10,16.8,2
2017-11-05,"Joubertsdam",0,10,17.3,3
2017-11-06,"Joubertsdam",0,10,16.5,1
2017-11-06,"Joubertsdam",0,10,16.7,2
2017-11-06,"Joubertsdam",1,10,16.8,3
2017-11-07,"Joubertsdam",0,10,16.5,1
2017-11-07,"Joubertsdam",0,10,16.4,2
2017-11-09,"Joubertsdam",1,10,14,1
2017-11-09,"Joubertsdam",1,10,11.9,2
2017-11-10,"Joubertsdam",0,10,12.9,1
2017-11-10,"Joubertsdam",0,10,13.3,2
2017-11-10,"Joubertsdam",0,10,12.8,3
2017-11-11,"Joubertsdam",0,10,12.9,1
2017-11-11,"Joubertsdam",0,10,14.9,2
2017-11-11,"Joubertsdam",0,10,15.3,3
2017-11-12,"Joubertsdam",0,10,14.2,1
2017-11-12,"Joubertsdam",0,10,14.8,2
2017-11-13,"Joubertsdam",0,10,15.1,1
2017-11-13,"Joubertsdam",0,10,16,2
2017-11-13,"Joubertsdam",0,10,16,3
2017-11-14,"Joubertsdam",0,10,14.6,1
2017-11-14,"Joubertsdam",0,10,14.6,2
2017-11-15,"Joubertsdam",0,10,14.6,1
2017-11-15,"Joubertsdam",0,10,15,2
2017-11-16,"Joubertsdam",0,10,14.7,1
2017-11-16,"Joubertsdam",0,10.1,15.1,2
2017-11-16,"Joubertsdam",0,10,13.3,3
2017-11-17,"Joubertsdam",0,10,14,1
2017-11-17,"Joubertsdam",0,10,13.6,2
2017-11-18,"Joubertsdam",0,10,13.8,1
2017-11-18,"Joubertsdam",0,10,13.9,2
2017-11-18,"Joubertsdam",0,10,14.3,3
2017-11-19,"Joubertsdam",0,10,14.3,1
2017-11-19,"Joubertsdam",0,10,15.8,2
2017-11-19,"Joubertsdam",0,12,17,3
2017-11-20,"Joubertsdam",0,10,15.1,1
2017-11-23,"Joubertsdam",0,10,16,1
2017-11-23,"Joubertsdam",1,10,16,2
2017-11-23,"Joubertsdam",0,10,16.1,3
2017-11-23,"Joubertsdam",0,10,16.1,4
2017-11-24,"Joubertsdam",0,10,16.6,1
2017-11-24,"Joubertsdam",0,10,16.8,2
2017-11-24,"Joubertsdam",0,10,17,3
2017-11-25,"Joubertsdam",1,10,17.1,1
2017-11-25,"Joubertsdam",0,10,17.1,2
2017-11-25,"Joubertsdam",0,10,17.3,3
2017-11-26,"Joubertsdam",1,10,17.2,1
2017-11-26,"Joubertsdam",0,10,17.1,2
2017-11-26,"Joubertsdam",1,10,17,3
2017-11-27,"Joubertsdam",0,10,16.4,1
2017-11-27,"Joubertsdam",0,10,16.2,2
2017-11-27,"Joubertsdam",1,NA,16.2,3
2017-11-28,"Joubertsdam",0,10,13.3,1
2017-11-28,"Joubertsdam",0,10,14.4,2
2017-11-28,"Joubertsdam",0,10,14.6,3
2017-11-29,"Joubertsdam",0,10,14.1,1
2017-11-29,"Joubertsdam",0,10,14.4,2
2017-11-29,"Joubertsdam",0,10,14.3,3
2017-11-30,"Joubertsdam",0,10,12.4,1
2017-11-30,"Joubertsdam",0,10,12.9,2
2017-12-01,"Joubertsdam",0,10,12.8,1
2017-12-01,"Joubertsdam",0,10,13.1,2
2017-12-01,"Joubertsdam",0,10,13,3
2017-12-02,"Joubertsdam",0,10,12.5,1
2017-12-02,"Joubertsdam",0,10,14.2,2
2017-12-03,"Joubertsdam",0,10,14.5,1
2017-12-03,"Joubertsdam",0,10,15,2
2017-12-04,"Joubertsdam",0,10,15.9,1
2017-12-04,"Joubertsdam",0,10,15.7,2
2017-12-04,"Joubertsdam",0,10,15.7,3
2017-12-05,"Joubertsdam",1,10,15.3,1
2017-12-05,"Joubertsdam",1,10,15.2,2
2017-12-07,"Joubertsdam",0,10,13.5,1
2017-12-07,"Joubertsdam",0,10,13.4,2
2017-12-07,"Joubertsdam",0,10,13.7,3
2017-12-08,"Joubertsdam",0,8,13.6,1
2017-12-08,"Joubertsdam",0,10,14.9,2
2017-12-08,"Joubertsdam",0,10,15,3
2017-12-09,"Joubertsdam",0,10,15.14,1
2017-12-09,"Joubertsdam",0,10,15.6,2
2017-12-11,"Joubertsdam",0,10,12.3,1
2017-12-11,"Joubertsdam",0,10,11.9,2
2017-12-11,"Joubertsdam",0,10,12.5,3
2017-12-12,"Joubertsdam",0,10,12.9,1
2017-12-12,"Joubertsdam",0,10,14.3,2
2017-12-12,"Joubertsdam",0,10,15,3
2017-12-14,"Joubertsdam",0,10,14.9,1
2017-12-14,"Joubertsdam",0,10,15.1,2
2017-12-14,"Joubertsdam",0,10,14.5,3
2017-12-15,"Joubertsdam",0,8,13.6,1
2017-12-16,"Joubertsdam",0,10,13.8,1
2017-12-16,"Joubertsdam",0,10,15.4,2
2017-12-17,"Joubertsdam",0,10,13,1
2017-12-17,"Joubertsdam",0,10,11.8,2
2017-12-18,"Joubertsdam",0,10,11.8,1
2017-12-18,"Joubertsdam",0,10,12.4,2
2017-12-18,"Joubertsdam",0,10,12.8,3
2017-12-19,"Joubertsdam",0,10,12.5,1
2017-12-19,"Joubertsdam",0,10,14.3,2
2017-12-19,"Joubertsdam",0,7,14.2,3
2017-12-20,"Joubertsdam",0,10,13.6,1
2017-12-20,"Joubertsdam",0,10,12.9,2
2017-12-20,"Joubertsdam",0,10,12.9,3
2017-12-21,"Joubertsdam",0,8,11.7,1
2017-12-21,"Joubertsdam",0,10,12.5,2
2017-12-21,"Joubertsdam",0,8.5,12.7,3
2017-12-22,"Joubertsdam",0,10,12,1
2017-12-22,"Joubertsdam",0,8,12,2
2017-12-22,"Joubertsdam",0,7.08,12.4,3
2017-12-22,"Joubertsdam",0,10,12.7,4
2017-12-23,"Joubertsdam",0,10,13.1,1
2017-12-23,"Joubertsdam",0,7.43,13.2,2
2017-12-23,"Joubertsdam",0,10,13.6,3
2017-12-23,"Joubertsdam",0,10,13.8,4
2017-12-24,"Joubertsdam",0,9,14.2,1
2017-12-24,"Joubertsdam",0,10,14.8,2
2017-12-24,"Joubertsdam",0,9,15.3,3
2017-12-24,"Joubertsdam",0,11.2,16.2,4
2017-12-26,"Joubertsdam",1,9,16.8,1
2017-12-26,"Joubertsdam",1,10,17,2
2017-12-26,"Joubertsdam",2,10,16.7,3
2017-12-26,"Joubertsdam",0,8.14,NA,4
2017-12-27,"Joubertsdam",0,7,16.4,1
2017-12-27,"Joubertsdam",0,10,16.3,2
2017-12-27,"Joubertsdam",0,6.8,16.5,3
2017-12-27,"Joubertsdam",0,8.9,16.5,4
2017-12-27,"Joubertsdam",0,7.8,16.5,5
2017-12-28,"Joubertsdam",1,8,16,1
2017-12-28,"Joubertsdam",0,9.28,16.6,2
2017-12-28,"Joubertsdam",0,10,16,3
2017-12-28,"Joubertsdam",0,8,15.7,4
2017-12-28,"Joubertsdam",0,9,16.4,5
2017-12-29,"Joubertsdam",0,10,14.5,1
2017-12-29,"Joubertsdam",0,10,14,2
2017-12-29,"Joubertsdam",0,10,14.1,3
2017-12-29,"Joubertsdam",0,7.96,14,4
2017-12-30,"Joubertsdam",0,10,12.2,1
2017-12-30,"Joubertsdam",0,8.14,12.4,2
2017-12-30,"Joubertsdam",0,10,12.4,3
2017-12-30,"Joubertsdam",0,10,12.7,4
2017-12-30,"Joubertsdam",0,9,12,5
2017-12-31,"Joubertsdam",0,10,11.7,1
2017-12-31,"Joubertsdam",0,8.28,13,2
2017-12-31,"Joubertsdam",0,9,12,3
2017-12-31,"Joubertsdam",0,10,13,4
2018-01-02,"Joubertsdam",0,9.9,16,1
2018-01-02,"Joubertsdam",1,6.6,16.2,2
2018-01-02,"Joubertsdam",1,9.6,16.7,3
2018-01-02,"Joubertsdam",1,10,16,4
2018-01-02,"Joubertsdam",0,10,16,5
2018-01-03,"Joubertsdam",0,9.7,17.4,1
2018-01-03,"Joubertsdam",0,8.8,17.4,2
2018-01-03,"Joubertsdam",0,9,17,3
2018-01-03,"Joubertsdam",0,10.7,17,4
2018-01-03,"Joubertsdam",0,8.5,17,5
2018-01-04,"Joubertsdam",1,7,16,1
2018-01-04,"Joubertsdam",0,9.8,16,2
2018-01-04,"Joubertsdam",0,10,16,3
2018-01-04,"Joubertsdam",0,10,16.1,4
2018-01-04,"Joubertsdam",0,10.1,16.1,5
2018-01-05,"Joubertsdam",0,9.9,17.3,1
2018-01-05,"Joubertsdam",0,8,17.4,2
2018-01-05,"Joubertsdam",0,7.7,17.3,3
2018-01-05,"Joubertsdam",0,7.5,17.3,4
2018-01-05,"Joubertsdam",0,8,16.5,5
2018-01-06,"Joubertsdam",1,9.8,19,1
2018-01-06,"Joubertsdam",0,10,18.5,2
2018-01-06,"Joubertsdam",0,11.2,19,3
2018-01-06,"Joubertsdam",0,9.8,19,4
2018-01-07,"Joubertsdam",0,9,18.1,1
2018-01-07,"Joubertsdam",0,8.4,18.1,2
2018-01-08,"Joubertsdam",1,9,18.9,1
2018-01-09,"Joubertsdam",0,10,19.1,1
2018-01-09,"Joubertsdam",0,10,19.4,2
2018-01-09,"Joubertsdam",0,10,19.4,3
2018-01-10,"Joubertsdam",1,9,19,1
2018-01-10,"Joubertsdam",1,9,19,2
2018-01-11,"Joubertsdam",0,9,14.5,1
2018-01-11,"Joubertsdam",0,10,15,2
2018-01-12,"Joubertsdam",1,9.8,18.7,1
2018-01-12,"Joubertsdam",1,10,19,2
2018-01-13,"Joubertsdam",1,10,19.5,1
2018-01-13,"Joubertsdam",1,10,19.5,2
2018-01-14,"Joubertsdam",0,10,20.3,1
2018-01-15,"Joubertsdam",1,10,19.9,1
2018-01-15,"Joubertsdam",1,10,19.9,2
2018-01-16,"Joubertsdam",1,10,18.8,1
2018-01-16,"Joubertsdam",1,10,18.8,2
2018-01-17,"Joubertsdam",1,10,16.8,1
2018-01-17,"Joubertsdam",1,10,17,2
2018-01-18,"Joubertsdam",0,10,18.2,1
2018-01-18,"Joubertsdam",0,10,15,2
2018-01-19,"Joubertsdam",0,7,13.5,1
2018-01-19,"Joubertsdam",0,10,13.5,2
2018-01-21,"Joubertsdam",0,10,12.5,1
2018-01-21,"Joubertsdam",0,10,13.5,2
2018-01-22,"Joubertsdam",0,10,12.6,1
2018-01-22,"Joubertsdam",0,8,12.6,2
2018-01-23,"Joubertsdam",0,10,14.1,1
2018-01-24,"Joubertsdam",0,8,16.2,1
2018-01-24,"Joubertsdam",0,10,16.3,2
2018-01-25,"Joubertsdam",0,10,15.2,1
2018-01-25,"Joubertsdam",0,8,16.2,2
2018-01-26,"Joubertsdam",0,10,13.4,1
2018-01-26,"Joubertsdam",0,10,14,2
2018-01-27,"Joubertsdam",0,8,14.7,1
2018-01-27,"Joubertsdam",0,10,14.8,2
2018-01-27,"Joubertsdam",0,10,14.9,3
2018-01-28,"Joubertsdam",0,10,14.9,1
2018-01-29,"Joubertsdam",0,10,13.2,1
2018-01-29,"Joubertsdam",0,10,13.4,2
2018-01-30,"Joubertsdam",0,10,13.8,1
2018-01-30,"Joubertsdam",0,10,13.9,2
2018-01-30,"Joubertsdam",0,9,14,3
2018-01-31,"Joubertsdam",0,10,15.2,1
2018-02-01,"Joubertsdam",0,10,12.4,1
2018-02-01,"Joubertsdam",0,10,12.1,2
2018-02-02,"Joubertsdam",0,10,12.8,1
2018-02-02,"Joubertsdam",0,10,13,2
2018-02-03,"Joubertsdam",0,10,13.5,1
2018-02-03,"Joubertsdam",0,10,13.7,2
2018-02-04,"Joubertsdam",0,10,14.2,1
2018-02-04,"Joubertsdam",0,10,14.5,2
2018-02-05,"Joubertsdam",0,10,13,1
2018-02-05,"Joubertsdam",0,10,13.2,2
2018-02-06,"Joubertsdam",0,10,14.1,1
2018-02-06,"Joubertsdam",0,10,14.5,2
2018-02-06,"Joubertsdam",0,10,14.5,3
2018-02-07,"Joubertsdam",0,10,14.9,1
2018-02-07,"Joubertsdam",0,10,14.6,2
2018-02-08,"Joubertsdam",0,10,12.6,1
2018-02-08,"Joubertsdam",0,10,12,2
2018-02-09,"Joubertsdam",0,10,14.8,1
2018-02-13,"Joubertsdam",0,10,15.2,1
2018-02-14,"Joubertsdam",0,7.8,12.9,1
2018-02-14,"Joubertsdam",0,7.8,13,2
2018-02-14,"Joubertsdam",0,8.1,13.2,3
2018-02-15,"Joubertsdam",0,10,16.6,1
2018-02-15,"Joubertsdam",0,10,16.7,2
2018-02-15,"Joubertsdam",0,10,16.4,3
2018-02-16,"Joubertsdam",0,10,16.4,1
2018-02-16,"Joubertsdam",0,10,16.4,2
2018-02-17,"Joubertsdam",0,9.8,14.6,1
2018-02-17,"Joubertsdam",0,10,14.7,2
2018-02-18,"Joubertsdam",0,9.8,12.8,1
2018-02-18,"Joubertsdam",0,10,13.1,2
2018-02-19,"Joubertsdam",0,10,15.5,1
2018-02-19,"Joubertsdam",0,10,15.6,2
2018-02-19,"Joubertsdam",0,10,15.7,3
2018-02-20,"Joubertsdam",0,10,15.8,1
2018-02-20,"Joubertsdam",0,10,15.9,2
2018-02-21,"Joubertsdam",0,10,15,1
2018-02-21,"Joubertsdam",0,10,15,2
2018-02-22,"Joubertsdam",0,9.5,14.3,1
2018-02-22,"Joubertsdam",0,10,14.4,2
2018-02-24,"Joubertsdam",0,8,14.3,1
2018-02-25,"Joubertsdam",0,10,14.3,1
2018-02-25,"Joubertsdam",0,8,14.3,2
2018-02-26,"Joubertsdam",0,10,15.1,1
2018-02-26,"Joubertsdam",0,10,15.2,2
2018-02-27,"Joubertsdam",1,9.8,15.4,1
2018-02-27,"Joubertsdam",0,9.8,15.4,2
2018-02-28,"Joubertsdam",1,9.8,16.7,1
2018-02-28,"Joubertsdam",1,10,16.8,2
2018-03-01,"Joubertsdam",1,9.8,16.1,1
2018-03-01,"Joubertsdam",0,8.9,16.2,2
2018-03-02,"Joubertsdam",0,9.4,14.6,1
2018-03-02,"Joubertsdam",0,10,14.7,2
2018-03-03,"Joubertsdam",0,10,12.9,1
2018-03-03,"Joubertsdam",0,10,13,2
2018-03-04,"Joubertsdam",0,10,12.2,1
2018-03-04,"Joubertsdam",0,10,12.4,2
2018-03-05,"Joubertsdam",0,10,12.9,1
2018-03-05,"Joubertsdam",0,7.8,12.3,2
2018-03-06,"Joubertsdam",0,9.2,12.2,1
2018-03-06,"Joubertsdam",0,10,12.3,2
2018-03-07,"Joubertsdam",0,10,12.4,1
2018-03-07,"Joubertsdam",0,10,12.5,2
2018-03-07,"Joubertsdam",0,10,13,3
2018-03-08,"Joubertsdam",0,10,12.9,1
2018-03-08,"Joubertsdam",0,8.4,13,2
2018-03-08,"Joubertsdam",0,10,13.1,3
2018-03-09,"Joubertsdam",0,10.1,13.6,1
2018-03-09,"Joubertsdam",0,10,15.1,2
2018-03-10,"Joubertsdam",0,10,14.1,1
2018-03-10,"Joubertsdam",0,10,14.2,2
2018-03-11,"Joubertsdam",0,10,15.9,1
2018-03-11,"Joubertsdam",0,10,17,2
2018-03-12,"Joubertsdam",0,10,16.9,1
2018-03-12,"Joubertsdam",0,10,15.2,2
2018-03-12,"Joubertsdam",0,10.8,15.6,3
2018-03-13,"Joubertsdam",0,7,12.9,1
2018-03-13,"Joubertsdam",0,10.6,13.5,2
2018-03-13,"Joubertsdam",0,10,13.4,3
2018-03-14,"Joubertsdam",0,10,14.3,1
2018-03-14,"Joubertsdam",0,7.9,14.9,2
2018-03-15,"Joubertsdam",1,8.8,15.7,1
2018-03-15,"Joubertsdam",0,10,16,2
2018-03-16,"Joubertsdam",0,8.2,15.7,1
2018-03-16,"Joubertsdam",0,8.8,15.5,2
2018-03-18,"Joubertsdam",1,10,15.1,1
2018-03-18,"Joubertsdam",0,9,14.2,2
2018-03-18,"Joubertsdam",0,9,14.2,3
2018-03-19,"Joubertsdam",0,8.5,15.1,1
2018-03-19,"Joubertsdam",1,8.5,15.2,2
2018-03-19,"Joubertsdam",0,10,14.1,3
2018-03-20,"Joubertsdam",1,10,15,1
2018-03-20,"Joubertsdam",0,10.1,16.4,2
2018-03-20,"Joubertsdam",0,8.6,16.1,3
2018-03-21,"Joubertsdam",1,10,16.3,1
2018-03-21,"Joubertsdam",1,8.7,16.1,2
2018-03-22,"Joubertsdam",0,8.5,13.2,1
2018-03-23,"Joubertsdam",0,10,11.3,1
2018-03-23,"Joubertsdam",0,10,12.5,2
2018-03-23,"Joubertsdam",0,10.1,12.5,3
2018-03-24,"Joubertsdam",0,9.2,13.7,1
2018-03-24,"Joubertsdam",0,10,13.5,2
2018-03-26,"Joubertsdam",0,10.3,14.6,1
2018-03-26,"Joubertsdam",0,10,14.8,2
2018-03-26,"Joubertsdam",0,10,14.9,3
2018-03-27,"Joubertsdam",0,10,13.8,1
2018-03-27,"Joubertsdam",0,10,14.7,2
2018-03-27,"Joubertsdam",1,10,15,3
2018-03-28,"Joubertsdam",0,9.2,15.2,1
2018-03-28,"Joubertsdam",0,10,NA,2
2018-03-29,"Joubertsdam",0,10,15.7,1
2018-03-29,"Joubertsdam",0,10,15.7,2
2018-03-29,"Joubertsdam",0,10,16.3,3
2018-03-30,"Joubertsdam",0,10,16.2,1
2018-03-30,"Joubertsdam",0,10,16,2
2018-03-30,"Joubertsdam",0,10,16.1,3
2018-03-31,"Joubertsdam",0,9.1,16.2,1
2018-03-31,"Joubertsdam",0,9,16.2,2
2018-03-31,"Joubertsdam",0,10,16.2,3
2018-04-01,"Joubertsdam",1,9.3,16.2,1
2018-04-01,"Joubertsdam",0,9.1,16.2,2
2018-04-01,"Joubertsdam",0,10.1,15.4,3
2018-04-02,"Joubertsdam",0,10.1,15.3,1
2018-04-02,"Joubertsdam",0,10,15.3,2
2018-04-02,"Joubertsdam",1,10.1,15.1,3
2018-04-03,"Joubertsdam",1,8,16.2,1
2018-04-03,"Joubertsdam",1,8,16.2,2
2018-04-03,"Joubertsdam",1,9.7,16,3
2018-04-04,"Joubertsdam",1,9.8,15.1,1
2018-04-04,"Joubertsdam",0,9.8,15.2,2
2018-04-04,"Joubertsdam",1,NA,15.3,3
2018-04-05,"Joubertsdam",1,NA,13.6,1
2018-04-05,"Joubertsdam",0,NA,13.7,2
2018-04-05,"Joubertsdam",1,9.1,13.8,3
2018-04-07,"Joubertsdam",1,NA,15.2,1
2018-04-07,"Joubertsdam",1,10,15.8,2
2018-04-08,"Joubertsdam",1,10,15.5,1
2018-04-08,"Joubertsdam",0,NA,NA,2
2018-04-08,"Joubertsdam",1,NA,15.8,3
2018-04-09,"Joubertsdam",1,9,15.7,1
2018-04-09,"Joubertsdam",1,10,15.7,2
2018-04-10,"Joubertsdam",1,10,16.3,1
2018-04-10,"Joubertsdam",1,10,16.5,2
2018-04-12,"Joubertsdam",0,10,13,1
2018-04-12,"Joubertsdam",1,10,13,2
2018-04-12,"Joubertsdam",1,10,13.2,3
2018-04-13,"Joubertsdam",1,8,15,1
2018-04-14,"Joubertsdam",1,10,14.9,1
2018-04-14,"Joubertsdam",0,8,14.9,2
2018-04-15,"Joubertsdam",0,10,15.5,1
2018-04-16,"Joubertsdam",1,8,12.2,1
2018-04-16,"Joubertsdam",0,NA,12.2,2
2018-04-17,"Joubertsdam",0,9,11.6,1
2018-04-17,"Joubertsdam",0,9,12.2,2
2018-04-19,"Joubertsdam",0,9,13.6,1
2018-04-20,"Joubertsdam",1,8,13.4,1
2018-04-20,"Joubertsdam",0,8,13.4,2
2018-04-20,"Joubertsdam",1,8,13.6,3
2018-04-21,"Joubertsdam",1,8.5,13.6,1
2018-04-21,"Joubertsdam",0,8,13.8,2
2018-04-22,"Joubertsdam",0,10.01,14.1,1
2018-04-23,"Joubertsdam",0,8.5,15.1,1
2018-04-23,"Joubertsdam",0,8,15.1,2
2018-04-25,"Joubertsdam",0,9,16.4,1
2018-04-25,"Joubertsdam",0,10,16.1,2
2018-04-27,"Joubertsdam",1,10,16.5,1
2018-04-27,"Joubertsdam",0,10,16.5,2
2018-04-27,"Joubertsdam",1,9.5,16.7,3
2018-04-28,"Joubertsdam",1,8,16.7,1
2018-04-28,"Joubertsdam",1,10,16.7,2
2018-04-29,"Joubertsdam",1,8.5,16.2,1
2018-04-29,"Joubertsdam",0,10,16.3,2
2018-05-01,"Joubertsdam",0,9,16.3,1
2018-05-01,"Joubertsdam",0,10,16.4,2
2018-05-03,"Joubertsdam",1,10,16.8,1
2018-05-03,"Joubertsdam",1,9.7,16.6,2
2018-05-04,"Joubertsdam",1,9,16.6,1
2018-05-04,"Joubertsdam",0,7.1,16.9,2
2018-05-05,"Joubertsdam",0,8.7,16.7,1
2018-05-05,"Joubertsdam",1,NA,16.9,2
2018-05-06,"Joubertsdam",1,10,16.9,1
2018-05-06,"Joubertsdam",0,10,16.9,2
2018-05-07,"Joubertsdam",0,NA,17,1
2018-05-10,"Joubertsdam",1,9.1,16.3,1
2018-05-10,"Joubertsdam",0,10,16.9,2
2018-05-10,"Joubertsdam",1,10,16.5,3
2018-05-11,"Joubertsdam",1,9.1,16.2,1
2018-05-12,"Joubertsdam",1,10,16.4,1
2018-05-12,"Joubertsdam",0,10,16.5,2
2018-05-13,"Joubertsdam",0,10.1,16.1,1
2018-05-13,"Joubertsdam",0,10,16.5,2
2018-05-14,"Joubertsdam",1,9,16.4,1
2018-05-14,"Joubertsdam",0,10,16.4,2
2018-05-15,"Joubertsdam",0,9,16.2,1
2018-05-16,"Joubertsdam",1,7,16.5,1
2018-05-17,"Joubertsdam",0,10,16.2,1
2018-05-18,"Joubertsdam",0,5.3,16.5,1
2018-05-20,"Joubertsdam",1,10.1,16.1,1
2018-05-25,"Joubertsdam",0,8.8,16,1
2018-05-26,"Joubertsdam",0,9,15.9,1
2018-05-26,"Joubertsdam",0,9.6,16.4,2
2018-05-29,"Joubertsdam",0,11.2,16.5,1
2018-06-04,"Joubertsdam",0,10.5,14.9,1
2018-06-04,"Joubertsdam",0,9.4,15.3,2
2018-06-05,"Joubertsdam",0,4.5,14.8,1
2018-06-06,"Joubertsdam",0,8.5,14.9,1
2018-06-07,"Joubertsdam",0,8.2,15,1
2018-06-08,"Joubertsdam",0,10.7,15.3,1
2018-06-08,"Joubertsdam",0,10.2,15.5,2
2018-06-10,"Joubertsdam",0,6.91,15.1,1
2018-06-10,"Joubertsdam",0,8.25,15.2,2
2018-06-11,"Joubertsdam",0,7.5,15,1
2018-06-11,"Joubertsdam",0,8,15,2
2018-06-12,"Joubertsdam",1,9.28,15.2,1
2018-06-13,"Joubertsdam",1,10.6,15.7,1
2018-06-13,"Joubertsdam",1,8.8,15.7,2
2018-06-16,"Joubertsdam",0,9.91,15.3,1
2018-06-17,"Joubertsdam",0,10,15,1
2018-06-20,"Joubertsdam",0,10,14.8,1
2018-06-20,"Joubertsdam",0,6.59,15.3,2
2018-06-21,"Joubertsdam",0,8.5,14.9,1
2018-06-21,"Joubertsdam",0,9,15,2
2018-06-25,"Joubertsdam",0,9.12,15,1
2018-06-25,"Joubertsdam",0,9.3,15.1,2
2018-06-26,"Joubertsdam",0,8.9,14.8,1
2018-06-26,"Joubertsdam",0,9.1,14.9,2
